guid/image,y1,x1,y2,x2
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0068,411,879,464,951
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0133,388,1726,564,1914
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0038,421,499,481,592
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0067,516,663,564,783
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0037,429,503,476,591
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0064,411,643,445,677
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0126,430,899,507,1021
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0122,403,276,593,665
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0154,495,375,551,468
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0073,403,1368,429,1412
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0054,378,0,787,531
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0109,402,581,470,655
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0056,426,1259,468,1302
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0002,415,693,513,864
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0095,455,652,497,731
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0013,296,126,333,232
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0174,343,0,812,593
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0034,478,0,699,87
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0137,372,916,420,960
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0026,353,535,417,648
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0138,358,900,408,944
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0076,351,907,780,1590
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047,421,593,517,770
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0125,455,957,500,1048
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017,344,360,394,451
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0058,418,1110,463,1161
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0181,336,549,661,1077
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0033,396,86,609,600
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0078,336,904,799,1544
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0075,400,784,503,938
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0170,412,937,493,1047
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0093,462,626,493,688
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030,389,873,453,938
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0000,463,1190,503,1274
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0163,424,1125,451,1177
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0131,380,1009,424,1061
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0124,460,996,493,1063
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0140,379,865,436,919
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036,430,531,473,587
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0042,405,0,679,331
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0155,464,296,581,520
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0148,444,623,497,703
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0132,384,860,431,929
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0014,336,227,371,296
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0090,469,1470,490,1529
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0062,394,297,483,469
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0150,441,540,520,656
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0180,434,991,470,1031
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0113,355,364,547,638
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0143,373,804,463,902
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0045,425,742,493,830
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0172,403,747,514,934
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0098,434,635,507,723
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0066,490,744,528,818
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0044,438,786,493,866
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0072,456,873,492,925
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0043,417,818,481,885
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0099,425,604,516,713
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0149,434,593,503,681
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0118,441,801,502,864
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0048,423,345,569,669
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0084,426,725,469,768
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011,289,10,325,82
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0175,446,1183,478,1263
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0023,492,1456,527,1544
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0097,429,654,489,730
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0156,426,555,475,630
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0151,434,462,544,636
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0092,511,672,550,740
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0088,430,715,487,777
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0176,439,1134,483,1261
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0006,333,311,376,389
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0082,376,532,492,661
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0116,445,842,493,908
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0010,383,202,528,505
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0106,427,573,473,644
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0158,415,552,479,634
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0144,368,729,475,872
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0060,396,1025,467,1091
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0166,503,1333,787,1860
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0081,368,575,451,664
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0135,360,921,403,964
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029,353,190,569,615
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053,427,468,590,816
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055,420,1324,459,1367
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0105,423,578,468,651
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0035,426,522,463,575
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0016,359,300,405,414
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0120,419,664,513,802
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0173,387,570,540,849
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0018,362,400,431,499
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0136,280,1811,332,1914
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0094,539,1514,576,1581
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0177,340,556,659,975
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0050,480,984,545,1105
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0020,300,135,330,183
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024,326,346,375,415
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0123,389,0,734,295
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0019,297,128,325,171
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0009,371,344,469,493
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0121,420,557,525,767
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0167,582,1453,830,1914
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0100,424,552,527,693
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0103,561,1558,626,1633
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0085,438,724,483,771
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005,318,298,355,375
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0139,376,879,426,930
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0061,418,1159,448,1187
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0001,421,868,481,946
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0089,411,691,496,773
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0012,301,42,343,178
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0027,358,172,658,614
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0021,245,21,533,385
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0015,461,940,490,957
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0003,416,1192,446,1255
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0032,339,4,712,505
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0046,346,1425,375,1466
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0049,335,1507,395,1660
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0052,411,457,454,492
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0040,252,398,557,754
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0039,269,495,532,783
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0025,351,6,660,554
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0028,295,22,690,596
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0022,241,32,524,427
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0031,454,4,812,451
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0008,418,777,463,834
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0004,160,829,604,1210
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0051,358,1647,386,1692
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0041,174,86,682,713
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0007,405,790,457,840
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0038,297,569,526,792
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0037,304,629,507,815
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0002,68,744,570,1186
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0013,455,907,501,948
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0034,412,1104,440,1139
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0026,141,0,718,587
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0047,346,1342,393,1456
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0017,361,0,489,169
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0033,342,0,754,346
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0030,379,26,771,585
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0000,83,685,564,1154
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0036,315,670,506,828
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0042,22,0,765,611
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0014,489,979,539,1053
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0045,415,568,458,626
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0044,83,0,750,366
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0043,0,0,805,581
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0048,343,1425,407,1578
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0011,426,331,458,377
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0023,118,7,579,461
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0006,439,746,467,799
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0010,394,505,457,619
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0029,397,78,703,605
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0035,434,1341,468,1378
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0016,356,222,456,367
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0018,301,11,519,245
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0050,327,1516,387,1602
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0020,251,16,509,345
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0024,288,2,624,617
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0019,318,1,542,277
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0009,421,737,456,800
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0005,417,1194,453,1258
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0001,408,1140,449,1212
0410e7f5-4bfd-4d35-b623-9f8d6b87c179/0012,407,1014,445,1074
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0070,412,1223,454,1296
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0027,419,929,468,1011
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0128,403,180,460,323
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0021,420,952,456,974
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0015,368,1533,425,1573
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0104,414,373,440,398
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0065,433,273,484,348
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0003,403,466,455,553
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0096,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0130,380,0,491,183
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0119,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0032,409,670,505,713
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0114,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0091,523,1586,593,1708
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0046,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0165,437,515,483,600
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0049,414,713,439,743
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0052,390,689,496,805
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0141,413,815,461,888
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0101,404,1061,433,1098
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0127,409,294,471,402
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0162,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0063,420,395,494,485
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0164,446,442,492,538
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0117,407,445,436,496
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0040,392,530,466,623
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0129,374,69,461,282
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0107,340,1245,475,1391
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0134,414,890,446,929
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0083,402,767,492,950
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0079,408,451,503,574
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0108,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0057,409,164,447,224
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0074,404,987,464,1066
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0110,388,1202,424,1245
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0039,400,495,455,570
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0115,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0025,435,954,471,974
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0145,407,687,490,823
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0071,366,3,513,239
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0028,162,24,496,347
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0022,425,950,464,980
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0031,393,721,480,920
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0080,405,434,505,550
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0142,407,796,469,881
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0008,344,1798,416,1914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0157,293,385,320,430
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0077,406,0,502,105
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0112,350,1742,421,1902
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0146,397,616,515,796
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0161,406,962,448,1030
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0147,369,476,536,749
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0059,360,1661,493,1914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0087,385,513,504,780
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0004,379,980,409,1011
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0051,400,715,478,812
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0086,390,645,480,874
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0153,401,836,428,877
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0152,402,835,428,877
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0160,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0069,411,844,457,929
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0111,364,1787,451,1914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0102,374,1064,474,1223
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0041,396,550,504,671
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0007,370,986,395,1017
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0159,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0068,456,1133,496,1190
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0133,413,902,442,951
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0038,401,438,455,506
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0067,422,524,501,607
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0037,408,357,455,427
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0064,430,415,509,496
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0126,414,331,459,459
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0122,390,497,458,602
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0154,362,1011,430,1062
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0073,407,995,464,1069
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0054,364,523,544,770
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0109,338,1730,516,1914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0056,299,0,768,351
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0002,408,554,489,789
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0095,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0013,371,989,395,1022
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0034,393,0,628,195
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0137,411,872,450,923
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0026,415,939,460,1007
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0138,415,865,454,917
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0076,485,1858,533,1914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0047,422,725,448,759
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0125,399,436,441,560
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0017,277,557,444,688
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0058,400,0,501,226
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0033,392,515,548,592
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0078,398,282,496,426
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0075,395,1460,466,1578
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0093,383,684,422,735
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0030,396,777,481,959
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0000,389,1458,421,1541
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0163,72,922,230,1069
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0131,384,0,511,125
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0124,398,454,439,532
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0140,411,834,463,907
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0036,412,342,454,415
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0042,397,336,540,502
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0155,370,1008,444,1064
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0148,343,169,595,672
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0132,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0014,385,603,465,792
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0090,372,0,508,150
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0062,401,289,490,386
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0150,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0113,432,1753,462,1801
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0143,408,767,473,869
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0045,408,738,434,767
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0098,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0066,432,371,506,455
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0044,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0072,419,1004,475,1081
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0043,475,71,543,222
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0099,400,400,436,454
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0149,250,0,679,402
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0118,409,439,449,535
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0048,199,0,472,348
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0084,374,763,477,996
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0011,483,1177,518,1228
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0023,425,948,467,1004
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0097,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0156,407,1802,454,1914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0151,414,1211,458,1302
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0092,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0088,381,316,496,630
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0006,349,1742,395,1835
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0082,399,617,504,783
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0116,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0010,0,16,479,532
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0106,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0158,0,0,0,0
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0144,415,737,476,851
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0060,408,138,499,311
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0166,411,533,453,610
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0081,409,388,519,516
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0135,413,882,446,927
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0029,400,831,485,1006
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0053,385,650,505,804
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0055,327,251,618,732
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0105,423,1090,461,1117
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0035,414,317,455,377
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0016,381,935,428,1005
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0120,404,892,433,930
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0018,375,564,444,652
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0136,415,881,450,923
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0094,374,655,430,784
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0050,403,735,465,812
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0020,309,541,472,683
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0024,422,951,462,996
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0123,394,467,451,566
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0019,285,538,451,678
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0009,437,1108,491,1153
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0121,274,1730,481,1914
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0167,431,536,483,615
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0100,465,0,616,304
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0103,431,629,475,677
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0085,385,724,492,959
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0005,373,971,402,1014
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0139,409,855,453,913
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0061,411,51,518,190
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0001,409,523,495,738
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0089,400,97,515,472
56b6bc82-8545-4ac9-a5da-fc0c1f899b45/0012,496,1242,532,1303
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070,450,535,512,627
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027,460,545,513,631
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0021,434,1539,467,1596
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0015,433,1539,468,1593
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065,470,544,515,619
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003,427,1542,492,1603
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032,464,539,515,625
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091,430,1539,471,1598
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046,469,535,514,623
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049,451,538,514,627
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052,522,976,555,1009
