guid/image/axis,value
90f7f6d8-5492-4944-adde-a7826caa03e4/0053/x,-0.509074812
90f7f6d8-5492-4944-adde-a7826caa03e4/0053/y,0.57606264
90f7f6d8-5492-4944-adde-a7826caa03e4/0053/z,6.184089932
90f7f6d8-5492-4944-adde-a7826caa03e4/0054/x,-0.498007968
90f7f6d8-5492-4944-adde-a7826caa03e4/0054/y,0.436241611
90f7f6d8-5492-4944-adde-a7826caa03e4/0054/z,6.181541669
90f7f6d8-5492-4944-adde-a7826caa03e4/0055/x,-0.553342187
90f7f6d8-5492-4944-adde-a7826caa03e4/0055/y,0.408277405
90f7f6d8-5492-4944-adde-a7826caa03e4/0055/z,6.175410847
90f7f6d8-5492-4944-adde-a7826caa03e4/0056/x,-0.553342187
90f7f6d8-5492-4944-adde-a7826caa03e4/0056/y,0.408277405
90f7f6d8-5492-4944-adde-a7826caa03e4/0056/z,6.181012379
90f7f6d8-5492-4944-adde-a7826caa03e4/0057/x,-0.498007968
90f7f6d8-5492-4944-adde-a7826caa03e4/0057/y,0.57606264
90f7f6d8-5492-4944-adde-a7826caa03e4/0057/z,6.181541669
93f2afed-27f8-4c83-895e-99c0fe590819/0000/x,-24.28065516
93f2afed-27f8-4c83-895e-99c0fe590819/0000/y,-27.33221477
93f2afed-27f8-4c83-895e-99c0fe590819/0000/z,70.21201245
93f2afed-27f8-4c83-895e-99c0fe590819/0001/x,5.278884462
93f2afed-27f8-4c83-895e-99c0fe590819/0001/y,-2.192393736
93f2afed-27f8-4c83-895e-99c0fe590819/0001/z,38.67704002
93f2afed-27f8-4c83-895e-99c0fe590819/0002/x,3.596724214
93f2afed-27f8-4c83-895e-99c0fe590819/0002/y,-2.863534676
93f2afed-27f8-4c83-895e-99c0fe590819/0002/z,38.29223177
93f2afed-27f8-4c83-895e-99c0fe590819/0003/x,7.957060646
93f2afed-27f8-4c83-895e-99c0fe590819/0003/y,-3.143176734
93f2afed-27f8-4c83-895e-99c0fe590819/0003/z,24.49322778
93f2afed-27f8-4c83-895e-99c0fe590819/0004/x,-2.733510403
93f2afed-27f8-4c83-895e-99c0fe590819/0004/y,-0.29082774
93f2afed-27f8-4c83-895e-99c0fe590819/0004/z,12.55693299
93f2afed-27f8-4c83-895e-99c0fe590819/0005/x,-2.445772466
93f2afed-27f8-4c83-895e-99c0fe590819/0005/y,-0.458612975
93f2afed-27f8-4c83-895e-99c0fe590819/0005/z,13.40601057
93f2afed-27f8-4c83-895e-99c0fe590819/0006/x,-2.545374059
93f2afed-27f8-4c83-895e-99c0fe590819/0006/y,-0.29082774
93f2afed-27f8-4c83-895e-99c0fe590819/0006/z,12.49435341
93f2afed-27f8-4c83-895e-99c0fe590819/0007/x,-2.822045153
93f2afed-27f8-4c83-895e-99c0fe590819/0007/y,-0.178970917
93f2afed-27f8-4c83-895e-99c0fe590819/0007/z,12.71824434
93f2afed-27f8-4c83-895e-99c0fe590819/0008/x,-2.722443559
93f2afed-27f8-4c83-895e-99c0fe590819/0008/y,-0.067114094
93f2afed-27f8-4c83-895e-99c0fe590819/0008/z,12.45752027
93f2afed-27f8-4c83-895e-99c0fe590819/0009/x,-2.84417884
93f2afed-27f8-4c83-895e-99c0fe590819/0009/y,-0.234899329
93f2afed-27f8-4c83-895e-99c0fe590819/0009/z,12.49797635
93f2afed-27f8-4c83-895e-99c0fe590819/0010/x,-2.788844622
93f2afed-27f8-4c83-895e-99c0fe590819/0010/y,-0.234899329
93f2afed-27f8-4c83-895e-99c0fe590819/0010/z,12.49954636
93f2afed-27f8-4c83-895e-99c0fe590819/0011/x,-2.711376715
93f2afed-27f8-4c83-895e-99c0fe590819/0011/y,-0.067114094
93f2afed-27f8-4c83-895e-99c0fe590819/0011/z,12.45881415
93f2afed-27f8-4c83-895e-99c0fe590819/0012/x,-2.777777778
93f2afed-27f8-4c83-895e-99c0fe590819/0012/y,-0.346756152
93f2afed-27f8-4c83-895e-99c0fe590819/0012/z,12.55385844
93f2afed-27f8-4c83-895e-99c0fe590819/0013/x,-2.788844622
93f2afed-27f8-4c83-895e-99c0fe590819/0013/y,-0.206935123
93f2afed-27f8-4c83-895e-99c0fe590819/0013/z,12.47637934
93f2afed-27f8-4c83-895e-99c0fe590819/0014/x,-8.554670208
93f2afed-27f8-4c83-895e-99c0fe590819/0014/y,-3.674496644
93f2afed-27f8-4c83-895e-99c0fe590819/0014/z,69.83687378
93f2afed-27f8-4c83-895e-99c0fe590819/0015/x,-2.810978309
93f2afed-27f8-4c83-895e-99c0fe590819/0015/y,-0.374720358
93f2afed-27f8-4c83-895e-99c0fe590819/0015/z,12.43108158
93f2afed-27f8-4c83-895e-99c0fe590819/0016/x,-2.84417884
93f2afed-27f8-4c83-895e-99c0fe590819/0016/y,-0.458612975
93f2afed-27f8-4c83-895e-99c0fe590819/0016/z,12.48789583
93f2afed-27f8-4c83-895e-99c0fe590819/0017/x,-2.822045153
93f2afed-27f8-4c83-895e-99c0fe590819/0017/y,-0.374720358
93f2afed-27f8-4c83-895e-99c0fe590819/0017/z,12.48337495
93f2afed-27f8-4c83-895e-99c0fe590819/0018/x,-2.833111996
93f2afed-27f8-4c83-895e-99c0fe590819/0018/y,-0.29082774
93f2afed-27f8-4c83-895e-99c0fe590819/0018/z,12.41823064
93f2afed-27f8-4c83-895e-99c0fe590819/0019/x,-10.08189464
93f2afed-27f8-4c83-895e-99c0fe590819/0019/y,-3.926174497
93f2afed-27f8-4c83-895e-99c0fe590819/0019/z,79.36599849
93f2afed-27f8-4c83-895e-99c0fe590819/0020/x,-2.93271359
93f2afed-27f8-4c83-895e-99c0fe590819/0020/y,-0.262863535
93f2afed-27f8-4c83-895e-99c0fe590819/0020/z,12.43967676
93f2afed-27f8-4c83-895e-99c0fe590819/0021/x,-2.943780434
93f2afed-27f8-4c83-895e-99c0fe590819/0021/y,-0.151006711
93f2afed-27f8-4c83-895e-99c0fe590819/0021/z,12.41455313
93f2afed-27f8-4c83-895e-99c0fe590819/0022/x,-2.943780434
93f2afed-27f8-4c83-895e-99c0fe590819/0022/y,-0.178970917
93f2afed-27f8-4c83-895e-99c0fe590819/0022/z,12.44039252
93f2afed-27f8-4c83-895e-99c0fe590819/0023/x,-2.93271359
93f2afed-27f8-4c83-895e-99c0fe590819/0023/y,-0.0950783
93f2afed-27f8-4c83-895e-99c0fe590819/0023/z,11.77706329
93f2afed-27f8-4c83-895e-99c0fe590819/0024/x,-2.943780434
93f2afed-27f8-4c83-895e-99c0fe590819/0024/y,-0.402684564
93f2afed-27f8-4c83-895e-99c0fe590819/0024/z,12.48548478
93f2afed-27f8-4c83-895e-99c0fe590819/0025/x,-2.888446215
93f2afed-27f8-4c83-895e-99c0fe590819/0025/y,-0.29082774
93f2afed-27f8-4c83-895e-99c0fe590819/0025/z,12.43519312
93f2afed-27f8-4c83-895e-99c0fe590819/0026/x,-2.855245684
93f2afed-27f8-4c83-895e-99c0fe590819/0026/y,-0.318791946
93f2afed-27f8-4c83-895e-99c0fe590819/0026/z,12.37121986
93f2afed-27f8-4c83-895e-99c0fe590819/0027/x,-2.855245684
93f2afed-27f8-4c83-895e-99c0fe590819/0027/y,-0.374720358
93f2afed-27f8-4c83-895e-99c0fe590819/0027/z,12.42233432
93f2afed-27f8-4c83-895e-99c0fe590819/0028/x,-2.855245684
93f2afed-27f8-4c83-895e-99c0fe590819/0028/y,-0.206935123
93f2afed-27f8-4c83-895e-99c0fe590819/0028/z,11.58336762
93f2afed-27f8-4c83-895e-99c0fe590819/0029/x,-3.043382027
93f2afed-27f8-4c83-895e-99c0fe590819/0029/y,-0.514541387
93f2afed-27f8-4c83-895e-99c0fe590819/0029/z,12.27124014
93f2afed-27f8-4c83-895e-99c0fe590819/0030/x,-16.8769367
93f2afed-27f8-4c83-895e-99c0fe590819/0030/y,-3.814317673
93f2afed-27f8-4c83-895e-99c0fe590819/0030/z,76.8818669
93f2afed-27f8-4c83-895e-99c0fe590819/0031/x,-16.30146082
93f2afed-27f8-4c83-895e-99c0fe590819/0031/y,-0.29082774
93f2afed-27f8-4c83-895e-99c0fe590819/0031/z,41.02078448
93f2afed-27f8-4c83-895e-99c0fe590819/0032/x,-10.7791058
93f2afed-27f8-4c83-895e-99c0fe590819/0032/y,-2.723713647
93f2afed-27f8-4c83-895e-99c0fe590819/0032/z,39.1687426
93f2afed-27f8-4c83-895e-99c0fe590819/0033/x,-9.971226206
93f2afed-27f8-4c83-895e-99c0fe590819/0033/y,-1.772930649
93f2afed-27f8-4c83-895e-99c0fe590819/0033/z,75.89756104
93f2afed-27f8-4c83-895e-99c0fe590819/0034/x,-8.244798583
93f2afed-27f8-4c83-895e-99c0fe590819/0034/y,-1.772930649
93f2afed-27f8-4c83-895e-99c0fe590819/0034/z,30.13339235
93f2afed-27f8-4c83-895e-99c0fe590819/0035/x,-9.539619301
93f2afed-27f8-4c83-895e-99c0fe590819/0035/y,-1.717002237
93f2afed-27f8-4c83-895e-99c0fe590819/0035/z,15.3942859
93f2afed-27f8-4c83-895e-99c0fe590819/0036/x,-7.270916335
93f2afed-27f8-4c83-895e-99c0fe590819/0036/y,-1.940715884
93f2afed-27f8-4c83-895e-99c0fe590819/0036/z,50.07236143
93f2afed-27f8-4c83-895e-99c0fe590819/0037/x,-4.880478088
93f2afed-27f8-4c83-895e-99c0fe590819/0037/y,-3.534675615
93f2afed-27f8-4c83-895e-99c0fe590819/0037/z,74.38079143
93f2afed-27f8-4c83-895e-99c0fe590819/0038/x,-5.101814962
93f2afed-27f8-4c83-895e-99c0fe590819/0038/y,-4.70917226
93f2afed-27f8-4c83-895e-99c0fe590819/0038/z,73.88600981
93f2afed-27f8-4c83-895e-99c0fe590819/0039/x,-4.194333776
93f2afed-27f8-4c83-895e-99c0fe590819/0039/y,-2.723713647
93f2afed-27f8-4c83-895e-99c0fe590819/0039/z,72.34935308
93f2afed-27f8-4c83-895e-99c0fe590819/0040/x,-4.493138557
93f2afed-27f8-4c83-895e-99c0fe590819/0040/y,-2.891498881
93f2afed-27f8-4c83-895e-99c0fe590819/0040/z,63.77405346
93f2afed-27f8-4c83-895e-99c0fe590819/0041/x,-4.714475432
93f2afed-27f8-4c83-895e-99c0fe590819/0041/y,-3.003355705
93f2afed-27f8-4c83-895e-99c0fe590819/0041/z,54.59017794
93f2afed-27f8-4c83-895e-99c0fe590819/0042/x,-5.002213369
93f2afed-27f8-4c83-895e-99c0fe590819/0042/y,-2.332214765
93f2afed-27f8-4c83-895e-99c0fe590819/0042/z,48.8970424
93f2afed-27f8-4c83-895e-99c0fe590819/0043/x,-5.500221337
93f2afed-27f8-4c83-895e-99c0fe590819/0043/y,-2.332214765
93f2afed-27f8-4c83-895e-99c0fe590819/0043/z,39.96768029
93f2afed-27f8-4c83-895e-99c0fe590819/0044/x,-6.474103586
93f2afed-27f8-4c83-895e-99c0fe590819/0044/y,-1.744966443
93f2afed-27f8-4c83-895e-99c0fe590819/0044/z,28.98552856
93f2afed-27f8-4c83-895e-99c0fe590819/0045/x,-8.078795927
93f2afed-27f8-4c83-895e-99c0fe590819/0045/y,-3.031319911
93f2afed-27f8-4c83-895e-99c0fe590819/0045/z,30.51273742
93f2afed-27f8-4c83-895e-99c0fe590819/0046/x,-12.59406817
93f2afed-27f8-4c83-895e-99c0fe590819/0046/y,0.91163311
93f2afed-27f8-4c83-895e-99c0fe590819/0046/z,13.27026097
93f2afed-27f8-4c83-895e-99c0fe590819/0047/x,-5.334218681
93f2afed-27f8-4c83-895e-99c0fe590819/0047/y,-3.758389262
93f2afed-27f8-4c83-895e-99c0fe590819/0047/z,64.02233725
93f2afed-27f8-4c83-895e-99c0fe590819/0048/x,-6.142098274
93f2afed-27f8-4c83-895e-99c0fe590819/0048/y,-3.36689038
93f2afed-27f8-4c83-895e-99c0fe590819/0048/z,62.95083115
93f2afed-27f8-4c83-895e-99c0fe590819/0049/x,-6.916777335
93f2afed-27f8-4c83-895e-99c0fe590819/0049/y,-3.618568233
93f2afed-27f8-4c83-895e-99c0fe590819/0049/z,57.07673444
93f2afed-27f8-4c83-895e-99c0fe590819/0050/x,-7.901726428
93f2afed-27f8-4c83-895e-99c0fe590819/0050/y,-3.422818792
93f2afed-27f8-4c83-895e-99c0fe590819/0050/z,56.14139727
93f2afed-27f8-4c83-895e-99c0fe590819/0051/x,-9.185480301
93f2afed-27f8-4c83-895e-99c0fe590819/0051/y,-3.562639821
93f2afed-27f8-4c83-895e-99c0fe590819/0051/z,74.25776928
93f2afed-27f8-4c83-895e-99c0fe590819/0052/x,-10.19256308
93f2afed-27f8-4c83-895e-99c0fe590819/0052/y,-3.450782998
93f2afed-27f8-4c83-895e-99c0fe590819/0052/z,72.07535104
93f2afed-27f8-4c83-895e-99c0fe590819/0053/x,-12.17352811
93f2afed-27f8-4c83-895e-99c0fe590819/0053/y,-2.863534676
93f2afed-27f8-4c83-895e-99c0fe590819/0053/z,77.59237377
93f2afed-27f8-4c83-895e-99c0fe590819/0054/x,-14.14342629
93f2afed-27f8-4c83-895e-99c0fe590819/0054/y,-3.199105145
93f2afed-27f8-4c83-895e-99c0fe590819/0054/z,50.210426
93f2afed-27f8-4c83-895e-99c0fe590819/0055/x,-16.51173085
93f2afed-27f8-4c83-895e-99c0fe590819/0055/y,-3.087248322
93f2afed-27f8-4c83-895e-99c0fe590819/0055/z,39.79342588
93f2afed-27f8-4c83-895e-99c0fe590819/0056/x,-19.97565294
93f2afed-27f8-4c83-895e-99c0fe590819/0056/y,-4.597315436
93f2afed-27f8-4c83-895e-99c0fe590819/0056/z,71.31741398
93f2afed-27f8-4c83-895e-99c0fe590819/0057/x,-23.41744135
93f2afed-27f8-4c83-895e-99c0fe590819/0057/y,-5.492170022
93f2afed-27f8-4c83-895e-99c0fe590819/0057/z,73.21598788
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0000/x,2.988047809
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0000/y,-0.318791946
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0000/z,34.81311414
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0001/x,-4.20540062
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0001/y,-2.108501119
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0001/z,42.87303985
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0002/x,-7.04957946
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0002/y,-1.381431767
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0002/z,24.10871635
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003/x,-10.84550686
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003/y,-0.346756152
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0003/z,15.94277465
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0004/x,-16.73306773
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0004/y,-8.344519016
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0004/z,78.50736146
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005/x,-16.83266932
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005/y,-8.512304251
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0005/z,76.15690512
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0006/x,-16.53386454
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0006/y,-7.505592841
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0006/z,62.91906815
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0007/x,-14.36476317
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0007/y,-6.275167785
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0007/z,41.99955602
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008/x,-14.76316954
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008/y,-5.212527964
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0008/z,34.96298113
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0009/x,-15.01770695
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0009/y,-3.842281879
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0009/z,24.24078034
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0010/x,-16.45639664
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0010/y,-1.856823266
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0010/z,15.68797709
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011/x,-23.26250553
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011/y,-10.16219239
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0011/z,77.75412881
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0012/x,-21.84594954
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0012/y,-9.323266219
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0012/z,75.93775964
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0013/x,-20.3187251
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0013/y,-9.742729306
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0013/z,76.28931492
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0014/x,-18.49269588
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0014/y,-7.561521253
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0014/z,65.34141051
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0015/x,-17.26427623
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0015/y,-7.841163311
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0015/z,57.51679787
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0016/x,-16.37892873
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0016/y,-5.967561521
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0016/z,54.56122231
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017/x,-15.30544489
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017/y,-6.694630872
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0017/z,48.62534722
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0018/x,-14.33156264
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0018/y,-5.156599553
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0018/z,43.79131329
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0019/x,-20.97166888
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0019/y,-9.938478747
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0019/z,76.92814537
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0020/x,-20.76139885
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0020/y,-9.714765101
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0020/z,74.94742891
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0021/x,-19.76538291
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0021/y,-8.931767338
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0021/z,79.64916887
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022/x,9.539619301
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022/y,1.275167785
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0022/z,8.829560438
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0023/x,8.919876051
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0023/y,1.163310962
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0023/z,8.576495043
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024/x,-15.85878707
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024/y,-7.729306488
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0024/z,74.63864988
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0025/x,-12.77113767
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0025/y,-6.023489933
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0025/z,60.73879439
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0026/x,-11.18857902
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0026/y,-5.799776286
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0026/z,45.54187893
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0027/x,-10.79017264
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0027/y,-4.653243848
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0027/z,35.44020044
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0028/x,-10.84550686
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0028/y,-3.255033557
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0028/z,25.80294301
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029/x,-15.37184595
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029/y,-1.549217002
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0029/z,15.96502202
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030/x,-4.238601151
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030/y,-3.786353468
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0030/z,53.89759752
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0031/x,-5.267817618
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0031/y,-2.863534676
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0031/z,39.5436331
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0032/x,-6.241699867
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0032/y,-2.136465324
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0032/z,31.60876462
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0033/x,-16.68880035
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0033/y,0.771812081
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0033/z,12.08037864
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0034/x,-23.31783975
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0034/y,5.581655481
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0034/z,8.355999398
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0035/x,-12.14032758
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0035/y,-2.472035794
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0035/z,65.83255527
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036/x,-11.90792386
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036/y,-2.080536913
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0036/z,56.36361299
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0037/x,-12.17352811
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0037/y,-2.024608501
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0037/z,62.36472411
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0038/x,-12.20672864
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0038/y,-2.108501119
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0038/z,56.23276583
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0039/x,-11.96325808
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0039/y,-1.800894855
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0039/z,42.42204917
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0040/x,-12.35059761
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0040/y,-0.682326622
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0040/z,25.12336884
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041/x,-10.57990261
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041/y,-2.83557047
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0041/z,42.1014074
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0042/x,-20.61752988
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0042/y,2.98098434
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0042/z,8.286476028
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0043/x,-5.433820274
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0043/y,-2.220357942
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0043/z,47.40825968
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0044/x,-5.998229305
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0044/y,-1.29753915
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0044/z,61.00837909
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0045/x,-6.883576804
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0045/y,-1.661073826
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0045/z,55.32540553
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0046/x,-7.768924303
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0046/y,-1.409395973
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0046/z,47.51987284
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047/x,-9.196547145
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047/y,-1.101789709
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0047/z,26.47934488
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0048/x,-13.05887561
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0048/y,0.408277405
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0048/z,14.77066593
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0049/x,-20.99380257
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0049/y,4.686800895
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0049/z,7.753670696
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0050/x,-1.162018592
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0050/y,1.331096197
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0050/z,52.53272452
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0051/x,-3.187250996
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0051/y,0.995525727
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0051/z,45.17655556
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0052/x,-5.832226649
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0052/y,1.582774049
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0052/z,40.50066905
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053/x,-10.0708278
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053/y,1.10738255
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0053/z,15.83658694
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0054/x,-18.40416113
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0054/y,5.246085011
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0054/z,6.80265804
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055/x,5.500221337
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055/y,-2.751677852
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0055/z,47.79212191
970fdcc0-a7d2-494b-bbed-5660aaf1f7c7/0056/x,4.061531651
